,DateTime
932,2020-07-03 17:05:00
933,2020-07-03 17:10:00
934,2020-07-03 17:15:00
935,2020-07-03 17:20:00
936,2020-07-03 17:25:00
937,2020-07-03 17:30:00
938,2020-07-03 17:35:00
939,2020-07-03 17:40:00
940,2020-07-03 17:45:00
941,2020-07-03 17:50:00
942,2020-07-03 18:05:00
943,2020-07-03 18:10:00
944,2020-07-03 18:15:00
945,2020-07-03 18:20:00
946,2020-07-03 18:25:00
947,2020-07-03 18:30:00
948,2020-07-03 18:35:00
949,2020-07-03 18:40:00
950,2020-07-03 18:45:00
951,2020-07-03 18:55:00
952,2020-07-03 19:00:00
953,2020-07-03 19:05:00
954,2020-07-03 19:10:00
955,2020-07-03 19:15:00
956,2020-07-03 19:20:00
957,2020-07-03 19:25:00
958,2020-07-03 19:30:00
959,2020-07-03 19:35:00
960,2020-07-03 19:40:00
961,2020-07-03 19:45:00
962,2020-07-03 19:50:00
963,2020-07-03 20:00:00
964,2020-07-03 20:05:00
965,2020-07-03 20:10:00
966,2020-07-03 20:15:00
967,2020-07-03 20:20:00
968,2020-07-03 20:25:00
969,2020-07-03 20:30:00
970,2020-07-03 20:35:00
971,2020-07-03 20:40:00
972,2020-07-03 20:50:00
973,2020-07-03 20:55:00
974,2020-07-03 21:05:00
975,2020-07-03 21:10:00
976,2020-07-03 21:15:00
977,2020-07-03 21:20:00
978,2020-07-03 21:25:00
979,2020-07-03 21:30:00
980,2020-07-03 21:40:00
981,2020-07-03 21:45:00
982,2020-07-03 21:50:00
983,2020-07-03 21:55:00
984,2020-07-03 22:05:00
985,2020-07-03 22:10:00
986,2020-07-03 22:15:00
987,2020-07-03 22:20:00
988,2020-07-03 22:30:00
989,2020-07-03 22:35:00
990,2020-07-03 22:40:00
991,2020-07-03 22:45:00
992,2020-07-03 22:55:00
993,2020-07-04 07:20:00
994,2020-07-04 15:10:00
995,2020-07-04 17:05:00
996,2020-07-04 17:15:00
997,2020-07-04 17:20:00
998,2020-07-04 17:25:00
999,2020-07-04 17:30:00
1000,2020-07-04 17:35:00
1001,2020-07-04 17:40:00
1002,2020-07-04 17:50:00
1003,2020-07-04 17:55:00
1004,2020-07-04 18:00:00
1005,2020-07-04 18:10:00
1006,2020-07-04 18:15:00
1007,2020-07-04 18:20:00
1008,2020-07-04 18:25:00
1009,2020-07-04 18:30:00
1010,2020-07-04 18:35:00
1011,2020-07-04 18:45:00
1012,2020-07-04 18:50:00
1013,2020-07-04 18:55:00
1014,2020-07-04 19:05:00
1015,2020-07-04 19:10:00
1016,2020-07-04 19:15:00
1017,2020-07-04 19:20:00
1018,2020-07-04 19:25:00
1019,2020-07-04 19:30:00
1020,2020-07-05 00:50:00
1021,2020-07-05 00:55:00
1022,2020-07-05 01:05:00
1023,2020-07-05 01:30:00
1024,2020-07-05 01:35:00
1025,2020-07-05 01:40:00
1026,2020-07-05 01:50:00
1027,2020-07-05 01:55:00
1028,2020-07-05 02:10:00
1029,2020-07-05 02:15:00
1030,2020-07-05 02:25:00
1031,2020-07-05 02:35:00
1032,2020-07-05 02:55:00
1033,2020-07-05 03:20:00
1034,2020-07-05 03:45:00
1035,2020-07-05 04:10:00
1036,2020-07-05 04:15:00
1037,2020-07-05 04:20:00
1038,2020-07-05 04:30:00
1039,2020-07-05 04:35:00
1040,2020-07-05 04:40:00
1041,2020-07-05 04:50:00
1042,2020-07-05 05:00:00
1043,2020-07-05 05:05:00
1044,2020-07-05 05:10:00
1045,2020-07-05 05:15:00
1046,2020-07-05 05:25:00
1047,2020-07-05 05:30:00
1048,2020-07-05 05:35:00
1049,2020-07-05 05:50:00
1050,2020-07-05 05:55:00
1051,2020-07-05 06:00:00
1052,2020-07-05 06:10:00
1053,2020-07-05 06:20:00
1054,2020-07-05 06:25:00
1055,2020-07-05 06:35:00
1056,2020-07-05 06:50:00
1057,2020-07-05 07:15:00
1058,2020-07-05 07:25:00
1059,2020-07-05 07:30:00
1060,2020-07-05 07:40:00
1061,2020-07-05 07:45:00
1062,2020-07-05 07:50:00
1063,2020-07-05 08:00:00
1064,2020-07-05 08:05:00
1065,2020-07-05 08:10:00
1066,2020-07-05 08:15:00
1067,2020-07-05 08:25:00
1068,2020-07-05 08:30:00
1069,2020-07-05 18:00:00
1070,2020-07-05 18:10:00
1071,2020-07-05 18:15:00
1072,2020-07-05 18:20:00
1073,2020-07-05 18:25:00
1074,2020-07-05 18:30:00
1075,2020-07-05 18:35:00
1076,2020-07-05 18:45:00
1077,2020-07-05 18:50:00
1078,2020-07-05 18:55:00
1079,2020-07-05 19:00:00
1080,2020-07-05 19:10:00
1081,2020-07-05 19:15:00
1082,2020-07-05 19:20:00
1083,2020-07-05 19:25:00
1084,2020-07-05 19:30:00
1085,2020-07-05 19:40:00
1086,2020-07-05 19:45:00
1087,2020-07-05 19:50:00
1088,2020-07-05 19:55:00
1089,2020-07-05 20:05:00
1090,2020-07-05 20:10:00
1091,2020-07-05 20:15:00
1092,2020-07-05 20:20:00
1093,2020-07-05 20:30:00
1094,2020-07-05 20:35:00
1095,2020-07-05 20:40:00
1096,2020-07-05 20:45:00
1097,2020-07-05 20:55:00
1098,2020-07-05 23:50:00
1099,2020-07-05 23:55:00
1100,2020-07-06 00:05:00
1101,2020-07-06 00:10:00
1102,2020-07-06 00:15:00
1103,2020-07-06 00:25:00
1104,2020-07-06 00:30:00
1105,2020-07-06 01:00:00
1106,2020-07-06 01:25:00
1107,2020-07-06 01:50:00
1108,2020-07-06 02:20:00
1109,2020-07-06 02:25:00
1110,2020-07-06 02:45:00
1111,2020-07-06 03:10:00
1112,2020-07-06 03:35:00
1113,2020-07-06 04:05:00
1114,2020-07-06 14:20:00
1115,2020-07-06 14:30:00
1116,2020-07-06 14:35:00
1117,2020-07-06 14:40:00
1118,2020-07-06 14:45:00
1119,2020-07-06 14:50:00
1120,2020-07-06 15:00:00
1121,2020-07-06 15:05:00
1122,2020-07-06 15:10:00
1123,2020-07-06 15:15:00
1124,2020-07-06 15:20:00
1125,2020-07-06 15:30:00
1126,2020-07-06 15:35:00
1127,2020-07-06 15:40:00
1128,2020-07-06 15:45:00
1129,2020-07-06 15:50:00
1130,2020-07-06 16:00:00
1131,2020-07-06 16:05:00
1132,2020-07-06 16:10:00
1133,2020-07-06 16:15:00
1134,2020-07-06 16:20:00
1135,2020-07-06 16:30:00
1136,2020-07-06 16:35:00
1137,2020-07-06 16:40:00
1138,2020-07-06 16:45:00
1139,2020-07-06 17:35:00
1140,2020-07-06 17:40:00
1141,2020-07-06 17:45:00
1142,2020-07-06 17:50:00
1143,2020-07-06 18:00:00
1144,2020-07-06 18:05:00
1145,2020-07-06 18:10:00
1146,2020-07-06 18:30:00
1147,2020-07-06 18:45:00
1148,2020-07-06 18:50:00
1149,2020-07-06 18:55:00
1150,2020-07-06 19:20:00
1151,2020-07-06 19:30:00
1152,2020-07-06 19:35:00
1153,2020-07-06 19:40:00
1154,2020-07-06 19:50:00
1155,2020-07-06 19:55:00
1156,2020-07-06 20:05:00
1157,2020-07-06 20:10:00
1158,2020-07-06 20:15:00
1159,2020-07-06 20:25:00
1160,2020-07-06 20:30:00
1161,2020-07-06 20:35:00
1162,2020-07-06 21:05:00
1163,2020-07-06 21:10:00
1164,2020-07-06 21:15:00
1165,2020-07-06 21:25:00
1166,2020-07-06 21:30:00
1167,2020-07-06 21:35:00
1168,2020-07-06 21:45:00
1169,2020-07-06 21:50:00
1170,2020-07-06 21:55:00
1171,2020-07-06 22:20:00
1172,2020-07-06 22:35:00
1173,2020-07-06 22:40:00
1174,2020-07-06 22:45:00
1175,2020-07-06 22:50:00
1176,2020-07-06 23:00:00
1177,2020-07-06 23:05:00
1178,2020-07-06 23:10:00
1179,2020-07-06 23:15:00
1180,2020-07-06 23:25:00
1181,2020-07-06 23:30:00
1182,2020-07-06 23:35:00
1183,2020-07-06 23:40:00
1184,2020-07-06 23:50:00
1185,2020-07-06 23:55:00
1186,2020-07-07 00:05:00
1187,2020-07-07 00:10:00
1188,2020-07-07 00:15:00
1189,2020-07-07 00:20:00
1190,2020-07-07 00:25:00
1191,2020-07-07 06:40:00
1192,2020-07-07 07:20:00
1193,2020-07-07 07:25:00
1194,2020-07-07 07:30:00
1195,2020-07-07 07:35:00
1196,2020-07-07 07:40:00
1197,2020-07-07 07:45:00
1198,2020-07-07 07:50:00
1199,2020-07-07 07:55:00
1200,2020-07-07 18:35:00
1201,2020-07-07 18:45:00
1202,2020-07-07 18:50:00
1203,2020-07-07 18:55:00
1204,2020-07-08 03:55:00
1205,2020-07-08 04:00:00
1206,2020-07-08 04:05:00
1207,2020-07-08 04:10:00
1208,2020-07-08 04:20:00
1209,2020-07-08 04:25:00
1210,2020-07-08 04:30:00
1211,2020-07-08 05:10:00
1212,2020-07-08 05:15:00
1213,2020-07-08 05:20:00
1214,2020-07-08 05:25:00
1215,2020-07-08 05:30:00
1216,2020-07-08 05:35:00
1217,2020-07-08 05:45:00
1218,2020-07-08 05:50:00
1219,2020-07-08 05:55:00
1220,2020-07-08 06:00:00
1221,2020-07-08 06:25:00
1222,2020-07-08 06:50:00
1223,2020-07-08 07:10:00
1224,2020-07-08 07:15:00
1225,2020-07-08 07:20:00
1226,2020-07-08 07:30:00
1227,2020-07-08 07:35:00
1228,2020-07-08 07:40:00
1229,2020-07-08 07:45:00
1230,2020-07-08 07:50:00
1231,2020-07-08 07:55:00
1232,2020-07-08 08:05:00
1233,2020-07-08 08:10:00
1234,2020-07-08 08:15:00
1235,2020-07-08 08:20:00
1236,2020-07-08 08:25:00
1237,2020-07-08 08:35:00
1238,2020-07-08 08:40:00
1239,2020-07-08 08:45:00
1240,2020-07-08 08:50:00
1241,2020-07-08 13:45:00
1242,2020-07-08 13:50:00
1243,2020-07-08 13:55:00
1244,2020-07-08 14:05:00
1245,2020-07-08 14:10:00
1246,2020-07-08 14:30:00
1247,2020-07-08 14:55:00
1248,2020-07-08 15:15:00
1249,2020-07-08 15:20:00
1250,2020-07-08 19:05:00
1251,2020-07-08 19:10:00
1252,2020-07-08 19:25:00
1253,2020-07-08 19:30:00
1254,2020-07-08 19:55:00
1255,2020-07-08 20:30:00
1256,2020-07-08 20:35:00
1257,2020-07-08 20:45:00
1258,2020-07-08 20:50:00
1259,2020-07-08 22:35:00
1260,2020-07-08 22:40:00
1261,2020-07-09 06:40:00
1262,2020-07-09 07:05:00
1263,2020-07-09 07:25:00
1264,2020-07-09 07:30:00
1265,2020-07-09 07:35:00
1266,2020-07-09 16:10:00
1267,2020-07-09 16:15:00
1268,2020-07-09 16:20:00
1269,2020-07-09 16:30:00
1270,2020-07-09 16:35:00
1271,2020-07-09 16:45:00
1272,2020-07-09 16:50:00
1273,2020-07-09 18:00:00
1274,2020-07-09 18:05:00
1275,2020-07-09 18:50:00
1276,2020-07-09 18:55:00
1277,2020-07-09 19:05:00
1278,2020-07-09 19:10:00
1279,2020-07-09 19:15:00
1280,2020-07-09 19:30:00
1281,2020-07-09 19:55:00
1282,2020-07-09 20:50:00
1283,2020-07-09 20:55:00
1284,2020-07-09 21:05:00
1285,2020-07-09 21:10:00
1286,2020-07-09 22:55:00
1287,2020-07-09 23:30:00
1288,2020-07-09 23:35:00
1289,2020-07-10 00:10:00
1290,2020-07-10 00:20:00
1291,2020-07-10 09:20:00
1292,2020-07-10 09:45:00
1293,2020-07-10 09:55:00
1294,2020-07-10 10:10:00
1295,2020-07-10 10:35:00
1296,2020-07-10 11:00:00
1297,2020-07-10 11:25:00
1298,2020-07-10 11:50:00
1299,2020-07-11 00:00:00
1300,2020-07-11 00:25:00
1301,2020-07-11 00:50:00
1302,2020-07-11 01:15:00
1303,2020-07-11 01:40:00
1304,2020-07-11 06:55:00
1305,2020-07-11 07:30:00
1306,2020-07-11 07:35:00
1307,2020-07-11 07:40:00
1308,2020-07-11 07:50:00
1309,2020-07-11 07:55:00
1310,2020-07-11 08:35:00
1311,2020-07-11 09:05:00
1312,2020-07-11 09:10:00
1313,2020-07-11 09:15:00
1314,2020-07-11 09:25:00
1315,2020-07-11 09:30:00
1316,2020-07-11 11:45:00
1317,2020-07-11 11:50:00
1318,2020-07-11 11:55:00
1319,2020-07-11 12:10:00
1320,2020-07-11 12:30:00
1321,2020-07-11 12:35:00
1322,2020-07-11 22:25:00
1323,2020-07-11 22:35:00
1324,2020-07-11 22:40:00
1325,2020-07-11 22:50:00
1326,2020-07-11 22:55:00
1327,2020-07-11 23:05:00
1328,2020-07-11 23:10:00
1329,2020-07-12 08:15:00
1330,2020-07-12 08:40:00
1331,2020-07-12 08:55:00
1332,2020-07-12 09:05:00
1333,2020-07-12 09:10:00
1334,2020-07-12 09:15:00
1335,2020-07-12 09:20:00
1336,2020-07-12 09:25:00
1337,2020-07-12 09:35:00
1338,2020-07-12 09:40:00
1339,2020-07-12 09:50:00
1340,2020-07-12 09:55:00
1341,2020-07-12 10:05:00
1342,2020-07-12 10:10:00
1343,2020-07-12 10:15:00
1344,2020-07-12 10:20:00
1345,2020-07-12 10:25:00
1346,2020-07-12 10:35:00
1347,2020-07-12 10:40:00
1348,2020-07-12 10:45:00
1349,2020-07-12 10:50:00
1350,2020-07-12 10:55:00
1351,2020-07-12 11:05:00
1352,2020-07-12 11:10:00
1353,2020-07-12 11:15:00
1354,2020-07-12 11:20:00
1355,2020-07-12 11:25:00
1356,2020-07-12 11:30:00
1357,2020-07-12 11:35:00
1358,2020-07-12 11:45:00
1359,2020-07-12 11:50:00
1360,2020-07-12 11:55:00
1361,2020-07-12 12:05:00
1362,2020-07-12 12:10:00
1363,2020-07-12 12:15:00
1364,2020-07-12 12:20:00
1365,2020-07-12 12:25:00
1366,2020-07-12 12:30:00
1367,2020-07-12 12:35:00
1368,2020-07-12 12:40:00
1369,2020-07-12 18:10:00
1370,2020-07-12 18:15:00
1371,2020-07-12 18:20:00
1372,2020-07-12 18:25:00
1373,2020-07-12 18:30:00
1374,2020-07-12 18:35:00
1375,2020-07-12 18:45:00
1376,2020-07-12 18:50:00
1377,2020-07-12 19:00:00
1378,2020-07-12 19:30:00
1379,2020-07-12 19:35:00
1380,2020-07-12 19:40:00
1381,2020-07-12 19:45:00
1382,2020-07-12 19:55:00
1383,2020-07-12 20:05:00
1384,2020-07-12 20:10:00
1385,2020-07-12 20:15:00
1386,2020-07-12 20:20:00
1387,2020-07-12 20:30:00
1388,2020-07-12 20:35:00
1389,2020-07-12 20:40:00
1390,2020-07-12 20:45:00
1391,2020-07-12 20:55:00
1392,2020-07-12 21:15:00
1393,2020-07-12 21:20:00
1394,2020-07-12 21:25:00
1395,2020-07-12 21:30:00
1396,2020-07-12 21:40:00
1397,2020-07-12 21:45:00
1398,2020-07-12 21:50:00
1399,2020-07-12 21:55:00
1400,2020-07-12 22:05:00
1401,2020-07-12 22:10:00
1402,2020-07-12 22:15:00
1403,2020-07-12 22:25:00
1404,2020-07-12 22:35:00
1405,2020-07-12 22:40:00
1406,2020-07-12 22:45:00
1407,2020-07-12 22:50:00
1408,2020-07-12 22:55:00
1409,2020-07-12 23:05:00
1410,2020-07-12 23:10:00
1411,2020-07-12 23:15:00
1412,2020-07-12 23:20:00
1413,2020-07-13 01:45:00
1414,2020-07-13 02:10:00
1415,2020-07-13 02:35:00
1416,2020-07-13 02:50:00
1417,2020-07-13 02:55:00
1418,2020-07-13 03:45:00
1419,2020-07-13 03:50:00
1420,2020-07-13 03:55:00
1421,2020-07-13 04:00:00
1422,2020-07-13 04:05:00
1423,2020-07-13 04:10:00
1424,2020-07-13 04:15:00
1425,2020-07-13 04:20:00
1426,2020-07-13 04:25:00
1427,2020-07-13 04:30:00
1428,2020-07-13 04:35:00
1429,2020-07-13 04:40:00
1430,2020-07-13 04:45:00
1431,2020-07-13 04:50:00
1432,2020-07-13 04:55:00
1433,2020-07-13 05:00:00
1434,2020-07-13 05:05:00
1435,2020-07-13 05:10:00
1436,2020-07-13 05:15:00
1437,2020-07-13 05:20:00
1438,2020-07-13 05:25:00
1439,2020-07-13 05:30:00
1440,2020-07-13 05:35:00
1441,2020-07-13 05:40:00
1442,2020-07-13 05:45:00
1443,2020-07-13 05:50:00
1444,2020-07-13 05:55:00
1445,2020-07-13 06:00:00
1446,2020-07-13 06:05:00
1447,2020-07-13 06:10:00
1448,2020-07-13 06:15:00
1449,2020-07-13 06:20:00
1450,2020-07-13 06:25:00
1451,2020-07-13 06:30:00
1452,2020-07-13 06:35:00
1453,2020-07-13 06:40:00
1454,2020-07-13 06:45:00
1455,2020-07-13 06:50:00
1456,2020-07-13 06:55:00
1457,2020-07-13 07:00:00
1458,2020-07-13 07:05:00
1459,2020-07-13 07:10:00
1460,2020-07-13 07:15:00
1461,2020-07-13 07:20:00
1462,2020-07-13 07:25:00
1463,2020-07-13 07:30:00
1464,2020-07-13 07:35:00
1465,2020-07-13 07:45:00
1466,2020-07-13 07:50:00
1467,2020-07-13 07:55:00
1468,2020-07-13 08:40:00
1469,2020-07-13 08:45:00
1470,2020-07-13 08:50:00
1471,2020-07-13 08:55:00
1472,2020-07-13 09:05:00
1473,2020-07-13 09:10:00
1474,2020-07-13 09:15:00
1475,2020-07-13 09:20:00
1476,2020-07-13 09:25:00
1477,2020-07-13 09:30:00
1478,2020-07-13 17:20:00
1479,2020-07-13 17:30:00
1480,2020-07-13 17:35:00
1481,2020-07-13 17:40:00
1482,2020-07-13 17:45:00
1483,2020-07-13 17:50:00
1484,2020-07-13 18:00:00
1485,2020-07-13 18:05:00
1486,2020-07-13 18:10:00
1487,2020-07-13 18:15:00
1488,2020-07-13 18:20:00
1489,2020-07-13 18:25:00
1490,2020-07-13 18:30:00
1491,2020-07-13 18:35:00
1492,2020-07-13 18:40:00
1493,2020-07-13 18:45:00
1494,2020-07-13 18:50:00
1495,2020-07-13 18:55:00
1496,2020-07-14 00:15:00
1497,2020-07-14 00:25:00
1498,2020-07-14 00:30:00
1499,2020-07-14 00:35:00
1500,2020-07-14 00:40:00
1501,2020-07-14 00:45:00
1502,2020-07-14 00:50:00
1503,2020-07-14 01:00:00
1504,2020-07-14 01:05:00
1505,2020-07-14 01:10:00
1506,2020-07-14 01:15:00
1507,2020-07-14 01:20:00
1508,2020-07-14 03:50:00
1509,2020-07-14 04:10:00
1510,2020-07-14 04:20:00
1511,2020-07-14 04:35:00
1512,2020-07-14 04:45:00
1513,2020-07-14 04:55:00
1514,2020-07-14 05:10:00
1515,2020-07-14 05:15:00
1516,2020-07-14 05:20:00
1517,2020-07-14 05:25:00
1518,2020-07-14 05:30:00
1519,2020-07-14 05:35:00
1520,2020-07-14 05:40:00
1521,2020-07-14 05:45:00
1522,2020-07-14 05:50:00
1523,2020-07-14 05:55:00
1524,2020-07-14 06:00:00
1525,2020-07-14 06:05:00
1526,2020-07-14 06:10:00
1527,2020-07-14 06:15:00
1528,2020-07-14 06:20:00
1529,2020-07-14 06:25:00
1530,2020-07-14 06:30:00
1531,2020-07-14 06:35:00
1532,2020-07-14 06:40:00
1533,2020-07-14 06:45:00
1534,2020-07-14 06:50:00
1535,2020-07-14 06:55:00
1536,2020-07-14 07:00:00
1537,2020-07-14 07:40:00
1538,2020-07-14 07:50:00
1539,2020-07-14 08:00:00
1540,2020-07-14 08:20:00
1541,2020-07-14 08:30:00
1542,2020-07-14 16:10:00
1543,2020-07-14 16:35:00
1544,2020-07-14 16:55:00
1545,2020-07-14 17:05:00
1546,2020-07-14 17:15:00
1547,2020-07-14 17:25:00
1548,2020-07-14 17:40:00
1549,2020-07-14 17:55:00
1550,2020-07-14 18:05:00
1551,2020-07-14 18:20:00
1552,2020-07-14 18:40:00
1553,2020-07-14 19:05:00
1554,2020-07-14 19:30:00
1555,2020-07-14 19:45:00
1556,2020-07-14 23:40:00
1557,2020-07-15 00:55:00
1558,2020-07-15 01:15:00
1559,2020-07-15 01:40:00
1560,2020-07-15 01:50:00
1561,2020-07-15 02:00:00
1562,2020-07-15 02:10:00
1563,2020-07-15 02:25:00
1564,2020-07-15 02:35:00
1565,2020-07-15 02:45:00
1566,2020-07-15 02:55:00
1567,2020-07-15 03:05:00
1568,2020-07-15 03:30:00
1569,2020-07-15 03:50:00
1570,2020-07-15 04:00:00
1571,2020-07-15 04:10:00
1572,2020-07-15 12:25:00
1573,2020-07-15 12:50:00
1574,2020-07-15 13:10:00
1575,2020-07-15 13:20:00
1576,2020-07-15 13:40:00
1577,2020-07-15 14:00:00
1578,2020-07-15 14:15:00
1579,2020-07-15 14:25:00
1580,2020-07-15 14:45:00
1581,2020-07-15 22:05:00
1582,2020-07-15 22:35:00
1583,2020-07-15 23:00:00
1584,2020-07-15 23:20:00
1585,2020-07-15 23:30:00
1586,2020-07-15 23:45:00
1587,2020-07-15 23:55:00
1588,2020-07-16 00:05:00
1589,2020-07-16 00:15:00
1590,2020-07-16 00:25:00
1591,2020-07-16 00:50:00
1592,2020-07-16 01:00:00
1593,2020-07-16 06:40:00
1594,2020-07-16 06:45:00
1595,2020-07-16 06:50:00
1596,2020-07-16 06:55:00
1597,2020-07-16 07:00:00
1598,2020-07-16 07:05:00
1599,2020-07-16 07:10:00
1600,2020-07-16 07:15:00
1601,2020-07-16 07:20:00
1602,2020-07-16 07:25:00
1603,2020-07-16 07:30:00
1604,2020-07-16 07:40:00
1605,2020-07-16 07:45:00
1606,2020-07-16 07:50:00
1607,2020-07-16 07:55:00
1608,2020-07-16 08:00:00
1609,2020-07-16 08:05:00
1610,2020-07-16 08:10:00
1611,2020-07-16 08:15:00
1612,2020-07-16 08:20:00
1613,2020-07-16 08:25:00
1614,2020-07-16 08:30:00
1615,2020-07-16 08:35:00
1616,2020-07-16 08:45:00
1617,2020-07-16 09:10:00
1618,2020-07-16 16:45:00
1619,2020-07-16 17:05:00
1620,2020-07-16 17:15:00
1621,2020-07-16 17:30:00
1622,2020-07-16 17:40:00
1623,2020-07-16 18:00:00
1624,2020-07-16 18:10:00
1625,2020-07-16 18:20:00
1626,2020-07-16 18:35:00
1627,2020-07-16 18:55:00
1628,2020-07-16 19:05:00
1629,2020-07-16 19:15:00
1630,2020-07-16 19:25:00
1631,2020-07-16 19:50:00
1632,2020-07-16 20:20:00
1633,2020-07-16 20:45:00
1634,2020-07-16 23:45:00
1635,2020-07-17 07:25:00
1636,2020-07-17 08:00:00
1637,2020-07-17 08:10:00
1638,2020-07-17 08:20:00
1639,2020-07-17 08:30:00
1640,2020-07-17 08:40:00
1641,2020-07-17 08:50:00
1642,2020-07-17 09:05:00
1643,2020-07-17 09:15:00
1644,2020-07-17 09:25:00
1645,2020-07-17 09:35:00
1646,2020-07-17 10:00:00
1647,2020-07-17 10:10:00
1648,2020-07-17 10:20:00
1649,2020-07-17 11:45:00
1650,2020-07-17 11:50:00
1651,2020-07-17 11:55:00
1652,2020-07-17 12:00:00
1653,2020-07-17 12:05:00
1654,2020-07-17 12:10:00
1655,2020-07-17 12:15:00
1656,2020-07-17 12:20:00
1657,2020-07-17 12:25:00
1658,2020-07-17 12:30:00
1659,2020-07-17 12:35:00
1660,2020-07-17 12:40:00
1661,2020-07-17 12:45:00
1662,2020-07-17 12:55:00
1663,2020-07-17 13:00:00
1664,2020-07-17 13:05:00
1665,2020-07-17 13:10:00
1666,2020-07-17 13:15:00
1667,2020-07-17 13:20:00
1668,2020-07-17 13:25:00
1669,2020-07-17 13:35:00
1670,2020-07-17 13:40:00
1671,2020-07-17 13:45:00
1672,2020-07-17 13:50:00
1673,2020-07-17 13:55:00
1674,2020-07-17 14:00:00
1675,2020-07-17 14:05:00
1676,2020-07-17 14:10:00
1677,2020-07-17 14:15:00
1678,2020-07-17 14:25:00
1679,2020-07-17 14:30:00
1680,2020-07-17 14:35:00
1681,2020-07-17 14:40:00
1682,2020-07-17 14:45:00
1683,2020-07-17 14:50:00
1684,2020-07-17 14:55:00
1685,2020-07-17 15:00:00
1686,2020-07-17 15:05:00
1687,2020-07-17 15:10:00
1688,2020-07-17 15:15:00
1689,2020-07-17 15:20:00
1690,2020-07-17 15:25:00
1691,2020-07-17 15:35:00
1692,2020-07-17 15:40:00
1693,2020-07-17 15:45:00
1694,2020-07-17 15:50:00
1695,2020-07-17 15:55:00
1696,2020-07-17 16:00:00
1697,2020-07-17 16:05:00
1698,2020-07-17 16:15:00
1699,2020-07-17 16:25:00
1700,2020-07-17 16:30:00
1701,2020-07-17 16:40:00
1702,2020-07-17 16:45:00
1703,2020-07-17 16:50:00
1704,2020-07-17 16:55:00
1705,2020-07-17 17:00:00
1706,2020-07-17 17:05:00
1707,2020-07-17 17:10:00
1708,2020-07-17 17:15:00
1709,2020-07-17 17:20:00
1710,2020-07-17 18:15:00
1711,2020-07-17 18:45:00
1712,2020-07-17 19:30:00
1713,2020-07-17 19:40:00
1714,2020-07-17 20:00:00
1715,2020-07-17 20:20:00
1716,2020-07-17 20:30:00
1717,2020-07-17 20:45:00
1718,2020-07-17 20:55:00
1719,2020-07-17 21:15:00
1720,2020-07-17 21:25:00
1721,2020-07-17 21:50:00
1722,2020-07-17 22:00:00
1723,2020-07-17 22:20:00
1724,2020-07-17 22:40:00
1725,2020-07-17 23:15:00
1726,2020-07-18 07:20:00
1727,2020-07-18 07:40:00
1728,2020-07-18 07:50:00
1729,2020-07-18 08:10:00
1730,2020-07-18 08:25:00
1731,2020-07-18 08:35:00
1732,2020-07-18 08:45:00
1733,2020-07-18 08:55:00
1734,2020-07-18 09:05:00
1735,2020-07-18 09:15:00
1736,2020-07-18 09:40:00
1737,2020-07-18 09:50:00
1738,2020-07-18 10:10:00
1739,2020-07-18 12:25:00
1740,2020-07-18 20:30:00
1741,2020-07-18 21:00:00
1742,2020-07-18 21:25:00
1743,2020-07-18 21:45:00
1744,2020-07-18 21:55:00
1745,2020-07-18 22:10:00
1746,2020-07-18 22:20:00
1747,2020-07-18 22:40:00
1748,2020-07-18 22:50:00
1749,2020-07-18 23:00:00
1750,2020-07-18 23:15:00
1751,2020-07-18 23:25:00
1752,2020-07-18 23:35:00
1753,2020-07-18 23:45:00
1754,2020-07-19 00:05:00
1755,2020-07-19 00:15:00
1756,2020-07-19 00:30:00
1757,2020-07-19 01:00:00
1758,2020-07-19 01:25:00
1759,2020-07-19 03:10:00
1760,2020-07-19 08:10:00
1761,2020-07-19 08:35:00
1762,2020-07-19 09:05:00
1763,2020-07-19 09:30:00
1764,2020-07-19 09:40:00
1765,2020-07-19 09:50:00
1766,2020-07-19 10:15:00
1767,2020-07-19 10:25:00
1768,2020-07-19 10:35:00
1769,2020-07-19 10:55:00
1770,2020-07-19 11:05:00
1771,2020-07-19 11:20:00
1772,2020-07-19 11:30:00
1773,2020-07-19 11:50:00
1774,2020-07-19 12:15:00
1775,2020-07-19 12:45:00
1776,2020-07-19 23:10:00
1777,2020-07-20 00:05:00
1778,2020-07-20 00:25:00
1779,2020-07-20 01:00:00
1780,2020-07-20 01:10:00
1781,2020-07-20 01:20:00
1782,2020-07-20 01:30:00
1783,2020-07-20 01:40:00
1784,2020-07-20 01:55:00
1785,2020-07-20 02:05:00
1786,2020-07-20 02:15:00
1787,2020-07-20 02:25:00
1788,2020-07-20 02:35:00
1789,2020-07-20 03:00:00
1790,2020-07-20 03:30:00
1791,2020-07-20 04:00:00
1792,2020-07-20 07:00:00
1793,2020-07-20 07:25:00
1794,2020-07-20 07:35:00
1795,2020-07-20 07:45:00
1796,2020-07-20 07:55:00
1797,2020-07-20 08:05:00
1798,2020-07-20 08:15:00
1799,2020-07-20 08:25:00
1800,2020-07-20 08:35:00
1801,2020-07-20 08:50:00
1802,2020-07-20 09:00:00
1803,2020-07-20 09:20:00
1804,2020-07-20 09:40:00
1805,2020-07-20 09:50:00
1806,2020-07-20 18:20:00
1807,2020-07-20 18:40:00
1808,2020-07-20 19:45:00
1809,2020-07-20 19:55:00
